datetime,global_active_power,global_reactive_power,voltage,global_intensity,sub_metering_1,sub_metering_2,sub_metering_3,total_sub_metering,target_next_hour_power
2021-01-12 02:00:00,0.1,0.01,242.32,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-12 03:00:00,0.1,0.01,236.5,0.1,0.0,0.0,0.0,0.0,0.3061
2021-01-12 04:00:00,0.3061,0.0244,241.44,0.1,0.0,0.0,0.0,0.0,0.1585
2021-01-12 05:00:00,0.1585,0.0126,241.09,0.1,0.0,0.0,0.0,0.0,0.344
2021-01-12 06:00:00,0.344,0.0274,241.18,0.1,0.0,0.0,0.0,0.0,1.0464
2021-01-12 07:00:00,1.0464,0.0834,239.72,0.1,0.2599,0.0,0.0,0.2599,0.8851
2021-01-12 08:00:00,0.8851,0.0706,244.63,0.1,0.1084,0.0,0.0,0.1084,0.9499
2021-01-12 09:00:00,0.9499,0.0757,236.13,0.1,0.1195,0.0,0.0,0.1195,0.2369
2021-01-12 10:00:00,0.2369,0.0189,243.45,0.1,0.0,0.0443,0.0,0.0443,0.1249
2021-01-12 11:00:00,0.1249,0.01,243.27,0.1,0.0,0.0224,0.0,0.0224,0.4628
2021-01-12 12:00:00,0.4628,0.0369,243.36,0.1,0.0,0.0439,0.0,0.0439,0.4316
2021-01-12 13:00:00,0.4316,0.0344,237.06,0.1,0.0,0.0474,0.0,0.0474,0.3068
2021-01-12 14:00:00,0.3068,0.0245,240.67,0.1,0.0,0.0429,0.0,0.0429,0.4557
2021-01-12 15:00:00,0.4557,0.0363,236.98,0.1,0.0,0.0,0.0,0.0,0.1986
2021-01-12 16:00:00,0.1986,0.0158,239.16,0.1,0.0,0.0,0.0,0.0,0.3989
2021-01-12 17:00:00,0.3989,0.0318,232.81,0.1,0.0,0.0,0.0,0.0,1.1949
2021-01-12 18:00:00,1.1949,0.0953,241.52,0.1,0.4455,0.0,0.0,0.4455,1.4097
2021-01-12 19:00:00,1.4097,0.1124,241.34,0.1,0.3118,0.0,0.6175,0.9294,1.1365
2021-01-12 20:00:00,1.1365,0.0906,236.62,0.1,0.4543,0.0,0.4555,0.9099,1.1766
2021-01-12 21:00:00,1.1766,0.0938,239.21,0.1,0.0,0.0,0.5719,0.5719,0.483
2021-01-12 22:00:00,0.483,0.0385,241.44,0.1,0.0,0.0,0.2198,0.2198,0.2024
2021-01-12 23:00:00,0.2024,0.0161,237.92,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-13 00:00:00,0.1,0.01,237.12,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-13 01:00:00,0.1,0.01,234.76,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-13 02:00:00,0.1,0.01,241.83,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-13 03:00:00,0.1,0.01,243.46,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-13 04:00:00,0.1,0.01,239.97,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-13 05:00:00,0.1,0.01,238.34,0.1,0.0,0.0,0.0,0.0,0.1961
2021-01-13 06:00:00,0.1961,0.0156,241.23,0.1,0.0,0.0,0.0,0.0,0.9732
2021-01-13 07:00:00,0.9732,0.0776,244.78,0.1,0.2899,0.0,0.0,0.2899,1.0061
2021-01-13 08:00:00,1.0061,0.0802,243.44,0.1,0.1915,0.0,0.0,0.1915,0.9761
2021-01-13 09:00:00,0.9761,0.0778,238.28,0.1,0.1971,0.0,0.0,0.1971,0.2571
2021-01-13 10:00:00,0.2571,0.0205,243.51,0.1,0.0,0.0257,0.0,0.0257,0.3627
2021-01-13 11:00:00,0.3627,0.0289,241.08,0.1,0.0,0.0556,0.0,0.0556,0.3447
2021-01-13 12:00:00,0.3447,0.0275,238.79,0.1,0.0,0.054,0.0,0.054,0.2817
2021-01-13 13:00:00,0.2817,0.0225,235.35,0.1,0.0,0.0254,0.0,0.0254,0.3439
2021-01-13 14:00:00,0.3439,0.0274,243.54,0.1,0.0,0.0251,0.0,0.0251,0.5324
2021-01-13 15:00:00,0.5324,0.0425,241.81,0.1,0.0,0.0,0.0,0.0,0.3215
2021-01-13 16:00:00,0.3215,0.0256,237.34,0.1,0.0,0.0,0.0,0.0,0.4822
2021-01-13 17:00:00,0.4822,0.0384,244.4,0.1,0.0,0.0,0.0,0.0,1.2738
2021-01-13 18:00:00,1.2738,0.1016,237.1,0.1,0.4178,0.0,0.0,0.4178,1.1265
2021-01-13 19:00:00,1.1265,0.0898,240.42,0.1,0.2629,0.0,0.5666,0.8295,1.3701
2021-01-13 20:00:00,1.3701,0.1093,240.79,0.1,0.4774,0.0,0.6713,1.1487,1.5516
2021-01-13 21:00:00,1.5516,0.1237,241.74,0.1,0.0,0.0,0.6472,0.6472,0.4693
2021-01-13 22:00:00,0.4693,0.0374,244.48,0.1,0.0,0.0,0.2081,0.2081,0.2604
2021-01-13 23:00:00,0.2604,0.0208,239.66,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-14 00:00:00,0.1,0.01,239.45,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-14 01:00:00,0.1,0.01,239.39,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-14 02:00:00,0.1,0.01,241.46,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-14 03:00:00,0.1,0.01,237.34,0.1,0.0,0.0,0.0,0.0,0.2391
2021-01-14 04:00:00,0.2391,0.0191,238.6,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-14 05:00:00,0.1,0.01,241.45,0.1,0.0,0.0,0.0,0.0,0.4502
2021-01-14 06:00:00,0.4502,0.0359,240.02,0.1,0.0,0.0,0.0,0.0,1.0213
2021-01-14 07:00:00,1.0213,0.0814,240.69,0.1,0.2364,0.0,0.0,0.2364,0.9906
2021-01-14 08:00:00,0.9906,0.079,236.65,0.1,0.239,0.0,0.0,0.239,1.1382
2021-01-14 09:00:00,1.1382,0.0908,238.17,0.1,0.2972,0.0,0.0,0.2972,0.2061
2021-01-14 10:00:00,0.2061,0.0164,239.48,0.1,0.0,0.032,0.0,0.032,0.3294
2021-01-14 11:00:00,0.3294,0.0263,245.84,0.1,0.0,0.0308,0.0,0.0308,0.6425
2021-01-14 12:00:00,0.6425,0.0512,239.43,0.1,0.0,0.0959,0.0,0.0959,0.3444
2021-01-14 13:00:00,0.3444,0.0275,239.86,0.1,0.0,0.0253,0.0,0.0253,0.388
2021-01-14 14:00:00,0.388,0.0309,237.22,0.1,0.0,0.0459,0.0,0.0459,0.4397
2021-01-14 15:00:00,0.4397,0.0351,241.56,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-14 16:00:00,0.1,0.01,237.59,0.1,0.0,0.0,0.0,0.0,0.3223
2021-01-14 17:00:00,0.3223,0.0257,241.76,0.1,0.0,0.0,0.0,0.0,1.1339
2021-01-14 18:00:00,1.1339,0.0904,237.73,0.1,0.2745,0.0,0.0,0.2745,1.615
2021-01-14 19:00:00,1.615,0.1288,238.75,0.1,0.5373,0.0,0.457,0.9943,1.4599
2021-01-14 20:00:00,1.4599,0.1164,237.42,0.1,0.4207,0.0,0.5771,0.9978,1.4267
2021-01-14 21:00:00,1.4267,0.1138,245.19,0.1,0.0,0.0,0.6213,0.6213,0.1975
2021-01-14 22:00:00,0.1975,0.0157,241.79,0.1,0.0,0.0,0.0839,0.0839,0.3853
2021-01-14 23:00:00,0.3853,0.0307,245.78,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-15 00:00:00,0.1,0.01,241.03,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-15 01:00:00,0.1,0.01,236.68,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-15 02:00:00,0.1,0.01,240.64,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-15 03:00:00,0.1,0.01,237.78,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-15 04:00:00,0.1,0.01,243.94,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-15 05:00:00,0.1,0.01,243.87,0.1,0.0,0.0,0.0,0.0,0.1487
2021-01-15 06:00:00,0.1487,0.0119,237.85,0.1,0.0,0.0,0.0,0.0,1.1258
2021-01-15 07:00:00,1.1258,0.0898,243.72,0.1,0.1913,0.0,0.0,0.1913,1.1015
2021-01-15 08:00:00,1.1015,0.0878,239.66,0.1,0.3088,0.0,0.0,0.3088,0.9547
2021-01-15 09:00:00,0.9547,0.0761,243.91,0.1,0.2855,0.0,0.0,0.2855,0.359
2021-01-15 10:00:00,0.359,0.0286,241.28,0.1,0.0,0.0582,0.0,0.0582,0.2831
2021-01-15 11:00:00,0.2831,0.0226,242.31,0.1,0.0,0.0393,0.0,0.0393,0.3169
2021-01-15 12:00:00,0.3169,0.0253,238.94,0.1,0.0,0.0197,0.0,0.0197,0.167
2021-01-15 13:00:00,0.167,0.0133,240.46,0.1,0.0,0.0191,0.0,0.0191,0.408
2021-01-15 14:00:00,0.408,0.0325,237.51,0.1,0.0,0.0617,0.0,0.0617,0.5151
2021-01-15 15:00:00,0.5151,0.0411,242.41,0.1,0.0,0.0,0.0,0.0,0.2815
2021-01-15 16:00:00,0.2815,0.0224,238.7,0.1,0.0,0.0,0.0,0.0,0.4598
2021-01-15 17:00:00,0.4598,0.0367,241.04,0.1,0.0,0.0,0.0,0.0,1.3221
2021-01-15 18:00:00,1.3221,0.1054,239.53,0.1,0.3227,0.0,0.0,0.3227,1.2247
2021-01-15 19:00:00,1.2247,0.0977,241.76,0.1,0.3976,0.0,0.4127,0.8103,1.4362
2021-01-15 20:00:00,1.4362,0.1145,245.39,0.1,0.3583,0.0,0.4486,0.8069,1.4236
2021-01-15 21:00:00,1.4236,0.1135,242.66,0.1,0.0,0.0,0.3829,0.3829,0.1
2021-01-15 22:00:00,0.1,0.01,232.64,0.1,0.0,0.0,0.0517,0.0517,0.1227
2021-01-15 23:00:00,0.1227,0.01,239.78,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-16 00:00:00,0.1,0.01,240.39,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-16 01:00:00,0.1,0.01,242.95,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-16 02:00:00,0.1,0.01,235.91,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-16 03:00:00,0.1,0.01,237.93,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-16 04:00:00,0.1,0.01,241.78,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-16 05:00:00,0.1,0.01,242.39,0.1,0.0,0.0,0.0,0.0,0.1087
2021-01-16 06:00:00,0.1087,0.01,240.6,0.1,0.0,0.0,0.0,0.0,0.9395
2021-01-16 07:00:00,0.9395,0.0749,233.75,0.1,0.0999,0.0,0.0,0.0999,0.9022
2021-01-16 08:00:00,0.9022,0.0719,239.81,0.1,0.0979,0.0,0.0,0.0979,0.9267
2021-01-16 09:00:00,0.9267,0.0739,242.94,0.1,0.2776,0.0,0.0,0.2776,0.4336
2021-01-16 10:00:00,0.4336,0.0346,237.98,0.1,0.0,0.1254,0.0,0.1254,0.451
2021-01-16 11:00:00,0.451,0.036,243.57,0.1,0.0,0.1057,0.0,0.1057,0.5378
2021-01-16 12:00:00,0.5378,0.0429,233.64,0.1,0.0,0.1255,0.0,0.1255,0.7253
2021-01-16 13:00:00,0.7253,0.0578,241.27,0.1,0.0,0.1518,0.0,0.1518,0.3533
2021-01-16 14:00:00,0.3533,0.0282,238.94,0.1,0.0,0.104,0.0,0.104,0.4911
2021-01-16 15:00:00,0.4911,0.0392,244.92,0.1,0.0,0.0654,0.0,0.0654,0.7694
2021-01-16 16:00:00,0.7694,0.0613,239.66,0.1,0.0,0.1116,0.0,0.1116,0.2416
2021-01-16 17:00:00,0.2416,0.0193,236.91,0.1,0.0,0.0,0.0,0.0,1.393
2021-01-16 18:00:00,1.393,0.1111,232.74,0.1,0.2292,0.0,0.0,0.2292,1.344
2021-01-16 19:00:00,1.344,0.1072,242.36,0.1,0.263,0.0,0.515,0.7781,1.7307
2021-01-16 20:00:00,1.7307,0.138,236.91,0.1,0.4079,0.0,0.5335,0.9414,1.8341
2021-01-16 21:00:00,1.8341,0.1463,242.18,0.1,0.0,0.0,0.6355,0.6355,0.4893
2021-01-16 22:00:00,0.4893,0.039,243.67,0.1,0.0,0.0,0.2453,0.2453,0.2266
2021-01-16 23:00:00,0.2266,0.0181,237.88,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-17 00:00:00,0.1,0.01,239.93,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-17 01:00:00,0.1,0.01,243.9,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-17 02:00:00,0.1,0.01,239.84,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-17 03:00:00,0.1,0.01,236.07,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-17 04:00:00,0.1,0.01,237.57,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-17 05:00:00,0.1,0.01,240.8,0.1,0.0,0.0,0.0,0.0,0.4796
2021-01-17 06:00:00,0.4796,0.0382,239.48,0.1,0.0,0.0,0.0,0.0,0.9679
2021-01-17 07:00:00,0.9679,0.0772,239.32,0.1,0.2097,0.0,0.0,0.2097,1.2408
2021-01-17 08:00:00,1.2408,0.0989,237.04,0.1,0.2458,0.0,0.0,0.2458,0.8788
2021-01-17 09:00:00,0.8788,0.0701,241.66,0.1,0.1613,0.0,0.0,0.1613,0.4311
2021-01-17 10:00:00,0.4311,0.0344,241.45,0.1,0.0,0.0695,0.0,0.0695,0.1748
2021-01-17 11:00:00,0.1748,0.0139,239.67,0.1,0.0,0.0364,0.0,0.0364,0.53
2021-01-17 12:00:00,0.53,0.0423,238.71,0.1,0.0,0.1267,0.0,0.1267,0.6934
2021-01-17 13:00:00,0.6934,0.0553,240.65,0.1,0.0,0.1368,0.0,0.1368,0.3128
2021-01-17 14:00:00,0.3128,0.0249,241.21,0.1,0.0,0.0871,0.0,0.0871,0.3933
2021-01-17 15:00:00,0.3933,0.0314,241.95,0.1,0.0,0.0567,0.0,0.0567,0.599
2021-01-17 16:00:00,0.599,0.0478,243.32,0.1,0.0,0.0971,0.0,0.0971,0.1679
2021-01-17 17:00:00,0.1679,0.0134,242.15,0.1,0.0,0.0,0.0,0.0,1.3639
2021-01-17 18:00:00,1.3639,0.1088,241.7,0.1,0.428,0.0,0.0,0.428,1.3731
2021-01-17 19:00:00,1.3731,0.1095,243.66,0.1,0.528,0.0,0.5076,1.0355,1.8377
2021-01-17 20:00:00,1.8377,0.1465,240.22,0.1,0.6362,0.0,0.9488,1.5849,1.6918
2021-01-17 21:00:00,1.6918,0.1349,244.52,0.1,0.0,0.0,0.8467,0.8467,0.8336
2021-01-17 22:00:00,0.8336,0.0665,242.09,0.1,0.0,0.0,0.3246,0.3246,0.5753
2021-01-17 23:00:00,0.5753,0.0459,235.97,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-18 00:00:00,0.1,0.01,240.91,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-18 01:00:00,0.1,0.01,240.03,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-18 02:00:00,0.1,0.01,230.38,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-18 03:00:00,0.1,0.01,237.73,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-18 04:00:00,0.1,0.01,239.18,0.1,0.0,0.0,0.0,0.0,0.1174
2021-01-18 05:00:00,0.1174,0.01,243.42,0.1,0.0,0.0,0.0,0.0,0.7112
2021-01-18 06:00:00,0.7112,0.0567,243.86,0.1,0.0,0.0,0.0,0.0,0.7433
2021-01-18 07:00:00,0.7433,0.0593,242.12,0.1,0.0943,0.0,0.0,0.0943,0.8921
2021-01-18 08:00:00,0.8921,0.0711,241.39,0.1,0.0988,0.0,0.0,0.0988,1.0088
2021-01-18 09:00:00,1.0088,0.0804,240.87,0.1,0.2727,0.0,0.0,0.2727,0.5014
2021-01-18 10:00:00,0.5014,0.04,237.25,0.1,0.0,0.0583,0.0,0.0583,0.1228
2021-01-18 11:00:00,0.1228,0.01,238.1,0.1,0.0,0.0168,0.0,0.0168,0.4054
2021-01-18 12:00:00,0.4054,0.0323,243.73,0.1,0.0,0.0539,0.0,0.0539,0.4051
2021-01-18 13:00:00,0.4051,0.0323,238.15,0.1,0.0,0.0419,0.0,0.0419,0.2973
2021-01-18 14:00:00,0.2973,0.0237,242.14,0.1,0.0,0.0589,0.0,0.0589,0.6361
2021-01-18 15:00:00,0.6361,0.0507,238.6,0.1,0.0,0.0,0.0,0.0,0.408
2021-01-18 16:00:00,0.408,0.0325,237.48,0.1,0.0,0.0,0.0,0.0,0.252
2021-01-18 17:00:00,0.252,0.0201,241.92,0.1,0.0,0.0,0.0,0.0,1.6445
2021-01-18 18:00:00,1.6445,0.1311,238.59,0.1,0.3052,0.0,0.0,0.3052,1.5394
2021-01-18 19:00:00,1.5394,0.1228,241.51,0.1,0.4043,0.0,0.497,0.9013,1.4432
2021-01-18 20:00:00,1.4432,0.1151,237.46,0.1,0.4672,0.0,0.3482,0.8154,1.3569
2021-01-18 21:00:00,1.3569,0.1082,241.92,0.1,0.0,0.0,0.5878,0.5878,0.323
2021-01-18 22:00:00,0.323,0.0258,242.62,0.1,0.0,0.0,0.0891,0.0891,0.2297
2021-01-18 23:00:00,0.2297,0.0183,238.34,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-19 00:00:00,0.1,0.01,243.0,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-19 01:00:00,0.1,0.01,237.87,0.1,0.0,0.0,0.0,0.0,0.1154
2021-01-19 02:00:00,0.1154,0.01,241.33,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-19 03:00:00,0.1,0.01,240.15,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-19 04:00:00,0.1,0.01,237.23,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-19 05:00:00,0.1,0.01,237.68,0.1,0.0,0.0,0.0,0.0,0.3578
2021-01-19 06:00:00,0.3578,0.0285,242.62,0.1,0.0,0.0,0.0,0.0,0.8451
2021-01-19 07:00:00,0.8451,0.0674,240.71,0.1,0.1677,0.0,0.0,0.1677,1.0374
2021-01-19 08:00:00,1.0374,0.0827,243.11,0.1,0.2821,0.0,0.0,0.2821,0.9627
2021-01-19 09:00:00,0.9627,0.0768,242.18,0.1,0.1645,0.0,0.0,0.1645,0.254
2021-01-19 10:00:00,0.254,0.0203,248.87,0.1,0.0,0.0442,0.0,0.0442,0.1849
2021-01-19 11:00:00,0.1849,0.0147,236.96,0.1,0.0,0.0113,0.0,0.0113,0.1
2021-01-19 12:00:00,0.1,0.01,240.39,0.1,0.0,0.0172,0.0,0.0172,0.1
2021-01-19 13:00:00,0.1,0.01,238.02,0.1,0.0,0.0138,0.0,0.0138,0.2221
2021-01-19 14:00:00,0.2221,0.0177,237.09,0.1,0.0,0.0192,0.0,0.0192,0.227
2021-01-19 15:00:00,0.227,0.0181,240.09,0.1,0.0,0.0,0.0,0.0,0.3538
2021-01-19 16:00:00,0.3538,0.0282,231.64,0.1,0.0,0.0,0.0,0.0,0.2112
2021-01-19 17:00:00,0.2112,0.0168,239.99,0.1,0.0,0.0,0.0,0.0,1.3465
2021-01-19 18:00:00,1.3465,0.1074,240.85,0.1,0.2432,0.0,0.0,0.2432,1.4481
2021-01-19 19:00:00,1.4481,0.1155,239.13,0.1,0.2386,0.0,0.4342,0.6729,1.347
2021-01-19 20:00:00,1.347,0.1074,240.72,0.1,0.2402,0.0,0.6358,0.8761,1.2998
2021-01-19 21:00:00,1.2998,0.1036,243.36,0.1,0.0,0.0,0.5132,0.5132,0.1492
2021-01-19 22:00:00,0.1492,0.0119,243.57,0.1,0.0,0.0,0.0652,0.0652,0.486
2021-01-19 23:00:00,0.486,0.0388,237.63,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-20 00:00:00,0.1,0.01,243.65,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-20 01:00:00,0.1,0.01,239.35,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-20 02:00:00,0.1,0.01,241.64,0.1,0.0,0.0,0.0,0.0,0.128
2021-01-20 03:00:00,0.128,0.0102,242.71,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-20 04:00:00,0.1,0.01,238.01,0.1,0.0,0.0,0.0,0.0,0.1177
2021-01-20 05:00:00,0.1177,0.01,240.74,0.1,0.0,0.0,0.0,0.0,0.2728
2021-01-20 06:00:00,0.2728,0.0218,242.91,0.1,0.0,0.0,0.0,0.0,0.9112
2021-01-20 07:00:00,0.9112,0.0727,241.29,0.1,0.1574,0.0,0.0,0.1574,1.0029
2021-01-20 08:00:00,1.0029,0.08,241.22,0.1,0.2645,0.0,0.0,0.2645,0.962
2021-01-20 09:00:00,0.962,0.0767,238.37,0.1,0.1633,0.0,0.0,0.1633,0.5492
2021-01-20 10:00:00,0.5492,0.0438,240.96,0.1,0.0,0.0739,0.0,0.0739,0.4878
2021-01-20 11:00:00,0.4878,0.0389,241.65,0.1,0.0,0.0488,0.0,0.0488,0.3575
2021-01-20 12:00:00,0.3575,0.0285,240.12,0.1,0.0,0.0438,0.0,0.0438,0.4175
2021-01-20 13:00:00,0.4175,0.0333,238.27,0.1,0.0,0.0418,0.0,0.0418,0.29
2021-01-20 14:00:00,0.29,0.0231,242.64,0.1,0.0,0.0474,0.0,0.0474,0.473
2021-01-20 15:00:00,0.473,0.0377,241.88,0.1,0.0,0.0,0.0,0.0,0.4511
2021-01-20 16:00:00,0.4511,0.036,244.69,0.1,0.0,0.0,0.0,0.0,0.1215
2021-01-20 17:00:00,0.1215,0.01,240.93,0.1,0.0,0.0,0.0,0.0,1.7168
2021-01-20 18:00:00,1.7168,0.1369,236.71,0.1,0.5376,0.0,0.0,0.5376,1.7914
2021-01-20 19:00:00,1.7914,0.1428,246.6,0.1,0.418,0.0,0.8735,1.2915,1.3681
2021-01-20 20:00:00,1.3681,0.1091,236.18,0.1,0.3114,0.0,0.4332,0.7446,1.3077
2021-01-20 21:00:00,1.3077,0.1043,239.71,0.1,0.0,0.0,0.5893,0.5893,0.41
2021-01-20 22:00:00,0.41,0.0327,239.06,0.1,0.0,0.0,0.2009,0.2009,0.2339
2021-01-20 23:00:00,0.2339,0.0187,239.52,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-21 00:00:00,0.1,0.01,238.93,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-21 01:00:00,0.1,0.01,236.88,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-21 02:00:00,0.1,0.01,242.57,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-21 03:00:00,0.1,0.01,239.56,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-21 04:00:00,0.1,0.01,239.5,0.1,0.0,0.0,0.0,0.0,0.1
2021-01-21 05:00:00,0.1,0.01,232.06,0.1,0.0,0.0,0.0,0.0,0.4727
2021-01-21 06:00:00,0.4727,0.0377,234.14,0.1,0.0,0.0,0.0,0.0,1.1203
2021-01-21 07:00:00,1.1203,0.0893,244.73,0.1,0.3231,0.0,0.0,0.3231,1.1186
2021-01-21 08:00:00,1.1186,0.0892,239.06,0.1,0.2357,0.0,0.0,0.2357,1.0693
2021-01-21 09:00:00,1.0693,0.0853,242.39,0.1,0.2286,0.0,0.0,0.2286,0.1
2021-01-21 10:00:00,0.1,0.01,240.86,0.1,0.0,0.017,0.0,0.017,0.5505
2021-01-21 11:00:00,0.5505,0.0439,240.93,0.1,0.0,0.0866,0.0,0.0866,0.3271
2021-01-21 12:00:00,0.3271,0.0261,239.4,0.1,0.0,0.0281,0.0,0.0281,0.3081
2021-01-21 13:00:00,0.3081,0.0246,244.12,0.1,0.0,0.0242,0.0,0.0242,0.4009
2021-01-21 14:00:00,0.4009,0.032,242.36,0.1,0.0,0.0703,0.0,0.0703,0.543
2021-01-21 15:00:00,0.543,0.0433,238.47,0.1,0.0,0.0,0.0,0.0,0.399
2021-01-21 16:00:00,0.399,0.0318,236.02,0.1,0.0,0.0,0.0,0.0,0.4215
2021-01-21 17:00:00,0.4215,0.0336,237.18,0.1,0.0,0.0,0.0,0.0,1.3062
2021-01-21 18:00:00,1.3062,0.1042,237.32,0.1,0.3734,0.0,0.0,0.3734,1.4606
2021-01-21 19:00:00,1.4606,0.1165,235.23,0.1,0.5649,0.0,0.6697,1.2346,1.4606
